tên hồ,Qve,Tqx,Qxt,Qxm
Sông Tranh 2,18.43,103.7,5.7,98.0
Sông Ba Hạ,51.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,9.0,33.4,0.0,33.4
Sông Bung 2,10.22,32.64,0.0,32.64
Vĩnh Sơn A,4.2,13.2,0.0,13.2
Sông Bung 4,25.67,156.0,0.0,156.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,46.91,103.7,5.7,98.0
Sông Ba Hạ,32.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,10.8,35.2,0.0,35.2
Sông Bung 2,8.18,30.6,0.0,30.6
Vĩnh Sơn A,0.45,13.2,0.0,13.2
Sông Bung 4,21.56,65.0,0.0,65.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,46.91,103.7,5.7,98.0
Sông Ba Hạ,35.0,181.0,0.0,181.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,3.0,27.4,0.0,27.4
Sông Bung 2,6.28,28.7,0.0,28.7
Vĩnh Sơn A,0.45,13.2,0.0,13.2
Sông Bung 4,17.3,17.3,0.0,17.3
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,18.43,103.7,5.7,98.0
Sông Ba Hạ,37.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,20.6,45.0,0.0,45.0
Sông Bung 2,9.28,31.7,0.0,31.7
Vĩnh Sơn A,0.45,13.2,0.0,13.2
Sông Bung 4,35.93,119.6,0.0,119.6
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,41.46,126.73,5.7,121.03
Sông Ba Hạ,70.0,163.0,0.0,163.0
Sông Hinh,161.5846898895497,0.0,0.0,0.0
A Vương,23.6,72.4,0.0,72.4
Sông Bung 2,12.68,32.64,0.0,32.64
Vĩnh Sơn A,0.45,13.2,0.0,13.2
Sông Bung 4,47.36,127.8,0.0,127.8
Vĩnh Sơn B,7.2,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,35.06,205.60999999999999,5.7,199.91
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,5.17,27.9,0.0,27.9
Sông Bung 2,5.8,32.41,0.0,32.41
Vĩnh Sơn A,0.45,13.2,0.0,13.2
Sông Bung 4,60.18,100.4,0.0,100.4
Vĩnh Sơn B,7.2,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,23.43,108.7,5.7,103.0
Sông Ba Hạ,14.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,17.97,40.7,0.0,40.7
Sông Bung 2,4.43,31.04,0.0,31.04
Vĩnh Sơn A,4.2,13.2,0.0,13.2
Sông Bung 4,35.78,76.0,0.0,76.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.63,0.0,0.0,0.0
Sông Tranh 2,23.57,108.7,5.7,103.0
Sông Ba Hạ,30.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,30.94,76.4,0.0,76.4
Sông Bung 2,11.72,31.68,0.0,31.68
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,29.33,150.0,0.0,150.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,19.24,161.32,5.7,155.62
Sông Ba Hạ,29.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,12.57,35.3,0.0,35.3
Sông Bung 2,10.64,30.6,0.0,30.6
Vĩnh Sơn A,1.5,13.2,0.0,13.2
Sông Bung 4,24.78,65.0,0.0,65.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,23.42,108.7,5.7,103.0
Sông Ba Hạ,50.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,14.37,35.1,0.0,35.1
Sông Bung 2,8.6,28.56,0.0,28.56
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,20.56,101.0,0.0,101.0
Vĩnh Sơn B,0.73,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,23.42,108.7,5.7,103.0
Sông Ba Hạ,68.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,27.3,27.3,0.0,27.3
Sông Bung 2,8.6,28.56,0.0,28.56
Vĩnh Sơn A,9.042699335548173,13.2,0.0,13.2
Sông Bung 4,24.78,65.0,0.0,65.0
Vĩnh Sơn B,1.2,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,23.42,108.7,5.7,103.0
Sông Ba Hạ,65.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,14.47,37.2,0.0,37.2
Sông Bung 2,6.03,32.64,0.0,32.64
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,39.33,160.0,0.0,160.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,12.8,211.7,5.7,206.0
Sông Ba Hạ,40.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,10.97,33.7,0.0,33.7
Sông Bung 2,10.65,17.3,0.0,17.3
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,26.38,66.6,0.0,66.6
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,23.48,108.7,5.7,103.0
Sông Ba Hạ,12.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,19.8,19.8,0.0,19.8
Sông Bung 2,10.95,4.3,0.0,4.3
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,45.22,5.0,0.0,5.0
Vĩnh Sơn B,6.9,0.0,0.0,0.0
Vĩnh Sơn C,1.8,0.0,0.0,0.0
Sông Tranh 2,51.88,108.7,5.7,103.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,14.47,37.2,0.0,37.2
Sông Bung 2,9.91,3.26,0.0,3.26
Vĩnh Sơn A,9.042699335548173,13.2,0.0,13.2
Sông Bung 4,41.42,1.2,0.0,1.2
Vĩnh Sơn B,2.7,0.0,0.0,0.0
Vĩnh Sơn C,0.4,0.0,0.0,0.0
Sông Tranh 2,23.41,108.7,5.7,103.0
Sông Ba Hạ,16.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,14.57,37.3,0.0,37.3
Sông Bung 2,6.03,32.64,0.0,32.64
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,24.93,145.6,0.0,145.6
Vĩnh Sơn B,2.5,0.0,0.0,0.0
Vĩnh Sơn C,0.6,0.0,0.0,0.0
Sông Tranh 2,34.86,213.7,5.7,208.0
Sông Ba Hạ,22.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,14.47,37.2,0.0,37.2
Sông Bung 2,6.2,19.51,0.0,19.51
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,43.22,3.0,0.0,3.0
Vĩnh Sơn B,2.5,0.0,0.0,0.0
Vĩnh Sơn C,0.6,0.0,0.0,0.0
Sông Tranh 2,32.24,159.97,5.7,154.27
Sông Ba Hạ,26.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,25.5,25.5,0.0,25.5
Sông Bung 2,5.7,5.7,0.0,5.7
Vĩnh Sơn A,2.62,13.2,0.0,13.2
Sông Bung 4,48.22,8.0,0.0,8.0
Vĩnh Sơn B,2.5,0.0,0.0,0.0
Vĩnh Sơn C,0.6,0.0,0.0,0.0
Sông Tranh 2,33.08,109.7,5.7,104.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,16.94,62.4,0.0,62.4
Sông Bung 2,10.5,30.46,0.0,30.46
Vĩnh Sơn A,0.75,13.2,0.0,13.2
Sông Bung 4,38.0,38.0,0.0,38.0
Vĩnh Sơn B,2.7,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,29.49,157.36999999999998,5.7,151.67
Sông Ba Hạ,75.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,14.67,37.4,0.0,37.4
Sông Bung 2,6.03,32.64,0.0,32.64
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,2.6,0.0,0.0,0.0
Vĩnh Sơn C,3.33,0.0,0.0,0.0
Sông Tranh 2,9.29,213.7,5.7,208.0
Sông Ba Hạ,30.0,200.0,0.0,200.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,9.07,31.8,0.0,31.8
Sông Bung 2,5.24,5.24,0.0,5.24
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,15.5,15.5,0.0,15.5
Vĩnh Sơn B,2.6,0.0,0.0,0.0
Vĩnh Sơn C,3.33,0.0,0.0,0.0
Sông Tranh 2,32.98,109.7,5.7,104.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.67,37.4,0.0,37.4
Sông Bung 2,7.4,20.71,0.0,20.71
Vĩnh Sơn A,4.6,13.2,0.0,13.2
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,2.6,0.0,0.0,0.0
Vĩnh Sơn C,3.33,0.0,0.0,0.0
Sông Tranh 2,34.69,213.7,5.7,208.0
Sông Ba Hạ,27.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,14.67,37.4,0.0,37.4
Sông Bung 2,9.35,2.7,0.0,2.7
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,2.6,0.0,0.0,0.0
Vĩnh Sơn C,0.67,0.0,0.0,0.0
Sông Tranh 2,60.82,188.64999999999998,5.7,182.95
Sông Ba Hạ,26.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,14.67,37.4,0.0,37.4
Sông Bung 2,3.59,30.2,0.0,30.2
Vĩnh Sơn A,4.6,13.2,0.0,13.2
Sông Bung 4,21.48,61.7,0.0,61.7
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.47,0.0,0.0,0.0
Sông Tranh 2,11.13,215.7,5.7,210.0
Sông Ba Hạ,34.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,9.98,3.33,0.0,3.33
Vĩnh Sơn A,4.6,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,2.8,0.0,0.0,0.0
Vĩnh Sơn C,3.13,0.0,0.0,0.0
Sông Tranh 2,15.2,208.73999999999998,5.7,203.04
Sông Ba Hạ,29.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,2.8,0.0,0.0,0.0
Vĩnh Sơn C,5.8,0.0,0.0,0.0
Sông Tranh 2,19.24,213.7,5.7,208.0
Sông Ba Hạ,21.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,2.8,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,24.24,203.07999999999998,5.7,197.38
Sông Ba Hạ,25.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,8.87,31.6,0.0,31.6
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,4.6,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,2.8,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,36.08,112.7,5.7,107.0
Sông Ba Hạ,22.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,4.6,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,2.8,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,23.64,151.38,5.7,145.68
Sông Ba Hạ,45.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,4.6,13.2,0.0,13.2
Sông Bung 4,16.78,57.0,0.0,57.0
Vĩnh Sơn B,2.8,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,10.37,112.7,5.7,107.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,13.77,36.5,0.0,36.5
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,88.03317683881063,0.0,0.0,0.0
Vĩnh Sơn B,3.25,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,36.06,112.7,5.7,107.0
Sông Ba Hạ,45.0,0.0,0.0,0.0
Sông Hinh,3.92,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,5.98,5.98,0.0,5.98
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,3.3,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,10.5,112.7,5.7,107.0
Sông Ba Hạ,57.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,37.5,37.5,0.0,37.5
Sông Bung 2,8.84,28.8,0.0,28.8
Vĩnh Sơn A,4.7,13.2,0.0,13.2
Sông Bung 4,50.0,50.0,0.0,50.0
Vĩnh Sơn B,3.3,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,27.43,206.29999999999998,5.7,200.6
Sông Ba Hạ,45.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,14.77,37.5,0.0,37.5
Sông Bung 2,11.55,18.2,0.0,18.2
Vĩnh Sơn A,4.7,13.2,0.0,13.2
Sông Bung 4,9.78,50.0,0.0,50.0
Vĩnh Sơn B,3.3,0.0,0.0,0.0
Vĩnh Sơn C,0.32,0.0,0.0,0.0
Sông Tranh 2,10.49,112.7,5.7,107.0
Sông Ba Hạ,50.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,6.0,6.0,0.0,6.0
Sông Bung 2,1.95,28.56,0.0,28.56
Vĩnh Sơn A,0.95,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,3.3,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,36.05,112.7,5.7,107.0
Sông Ba Hạ,38.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,20.2,20.2,0.0,20.2
Sông Bung 2,5.25,18.56,0.0,18.56
Vĩnh Sơn A,0.95,13.2,0.0,13.2
Sông Bung 4,30.8,30.8,0.0,30.8
Vĩnh Sơn B,3.3,0.0,0.0,0.0
Vĩnh Sơn C,0.32,0.0,0.0,0.0
Sông Tranh 2,10.35,112.7,5.7,107.0
Sông Ba Hạ,35.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,13.37,36.1,0.0,36.1
Sông Bung 2,0.45,27.06,0.0,27.06
Vĩnh Sơn A,4.7,13.2,0.0,13.2
Sông Bung 4,9.78,50.0,0.0,50.0
Vĩnh Sơn B,3.3,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,10.98,113.2,5.7,107.5
Sông Ba Hạ,35.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,8.87,31.6,0.0,31.6
Sông Bung 2,5.96,19.27,0.0,19.27
Vĩnh Sơn A,0.85,13.2,0.0,13.2
Sông Bung 4,91.22,51.0,0.0,51.0
Vĩnh Sơn B,3.4,0.0,0.0,0.0
Vĩnh Sơn C,5.2,0.0,0.0,0.0
Sông Tranh 2,10.98,113.2,5.7,107.5
Sông Ba Hạ,32.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,5.17,27.9,0.0,27.9
Sông Bung 2,9.05,15.7,0.0,15.7
Vĩnh Sơn A,0.95,13.2,0.0,13.2
Sông Bung 4,52.0,52.0,0.0,52.0
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.5,0.0,0.0,0.0
Sông Tranh 2,10.84,113.2,5.7,107.5
Sông Ba Hạ,14.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,54.83,0.0,54.83
A Vương,28.7,28.7,0.0,28.7
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,4.7,13.2,0.0,13.2
Sông Bung 4,65.0,65.0,0.0,65.0
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.5,0.0,0.0,0.0
Sông Tranh 2,10.98,113.2,5.7,107.5
Sông Ba Hạ,12.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,26.9,26.9,0.0,26.9
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,4.8,13.2,0.0,13.2
Sông Bung 4,25.78,66.0,0.0,66.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.4,0.0,0.0,0.0
Sông Tranh 2,10.98,113.2,5.7,107.5
Sông Ba Hạ,25.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,6.0,6.0,0.0,6.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,1.05,13.2,0.0,13.2
Sông Bung 4,25.78,66.0,0.0,66.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.4,0.0,0.0,0.0
Sông Tranh 2,21.03,97.7,5.7,92.0
Sông Ba Hạ,14.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,7.07,29.8,0.0,29.8
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,9.042699335548173,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.4,0.0,0.0,0.0
Sông Tranh 2,20.89,97.7,5.7,92.0
Sông Ba Hạ,12.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,13.97,37.0,0.0,37.0
Sông Bung 2,8.6,28.56,0.0,28.56
Vĩnh Sơn A,1.05,13.2,0.0,13.2
Sông Bung 4,25.78,66.0,0.0,66.0
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.4,0.0,0.0,0.0
Sông Tranh 2,9.07,111.3,5.7,105.6
Sông Ba Hạ,17.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,10.47,33.2,0.0,33.2
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,1.15,13.2,0.0,13.2
Sông Bung 4,24.78,65.0,0.0,65.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,31.25,5.7,5.7,0.0
Sông Ba Hạ,46.0,0.0,0.0,0.0
Sông Hinh,7.76,54.83,0.0,54.83
A Vương,14.97,37.7,0.0,37.7
Sông Bung 2,4.75,11.4,0.0,11.4
Vĩnh Sơn A,4.9,13.2,0.0,13.2
Sông Bung 4,41.25,81.47,0.0,81.47
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,19.03,95.7,5.7,90.0
Sông Ba Hạ,30.0,0.0,0.0,0.0
Sông Hinh,27.42,27.42,0.0,27.42
A Vương,14.97,37.7,0.0,37.7
Sông Bung 2,8.65,2.0,0.0,2.0
Vĩnh Sơn A,9.042699335548173,13.2,0.0,13.2
Sông Bung 4,6.0,6.0,0.0,6.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,19.03,95.7,5.7,90.0
Sông Ba Hạ,17.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,27.42,0.0,27.42
A Vương,14.07,36.8,0.0,36.8
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,1.25,13.2,0.0,13.2
Sông Bung 4,49.22,9.0,0.0,9.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,19.02,95.7,5.7,90.0
Sông Ba Hạ,23.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,27.42,0.0,27.42
A Vương,5.97,28.7,0.0,28.7
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,9.042699335548173,12.6,0.0,12.6
Sông Bung 4,5.0,5.0,0.0,5.0
Vĩnh Sơn B,6.9,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,19.02,95.7,5.7,90.0
Sông Ba Hạ,14.0,0.0,0.0,0.0
Sông Hinh,27.42,27.42,0.0,27.42
A Vương,11.67,34.4,0.0,34.4
Sông Bung 2,19.96,0.0,0.0,0.0
Vĩnh Sơn A,1.25,13.2,0.0,13.2
Sông Bung 4,49.22,9.0,0.0,9.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,44.58,95.7,5.7,90.0
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,27.42,0.0,27.42
A Vương,37.7,37.7,0.0,37.7
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,1.32,13.2,0.0,13.2
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,44.45,95.7,5.7,90.0
Sông Ba Hạ,43.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,27.42,0.0,27.42
A Vương,30.5,30.5,0.0,30.5
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,1.32,13.2,0.0,13.2
Sông Bung 4,5.5,5.5,0.0,5.5
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,82.26,56.7,5.7,51.0
Sông Ba Hạ,68.0,0.0,0.0,0.0
Sông Hinh,27.42,27.42,0.0,27.42
A Vương,14.97,37.7,0.0,37.7
Sông Bung 2,6.75,13.4,0.0,13.4
Vĩnh Sơn A,4.9,13.2,0.0,13.2
Sông Bung 4,50.2,50.2,0.0,50.2
Vĩnh Sơn B,7.0,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,80.76,55.2,5.7,49.5
Sông Ba Hạ,55.0,0.0,0.0,0.0
Sông Hinh,54.83,54.83,0.0,54.83
A Vương,36.8,36.8,0.0,36.8
Sông Bung 2,9.5,9.5,0.0,9.5
Vĩnh Sơn A,1.32,13.2,0.0,13.2
Sông Bung 4,49.72,9.5,0.0,9.5
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,37.15,62.7,5.7,57.0
Sông Ba Hạ,61.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,39.17,0.0,39.17
A Vương,16.09,37.1,0.0,37.1
Sông Bung 2,16.17,9.52,0.0,9.52
Vĩnh Sơn A,1.58,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,6.74,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,29.99,81.10000000000001,5.7,75.4
Sông Ba Hạ,63.0,0.0,0.0,0.0
Sông Hinh,51.31,51.31,0.0,51.31
A Vương,10.49,31.5,0.0,31.5
Sông Bung 2,10.2,30.16,0.0,30.16
Vĩnh Sơn A,1.62,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,31.15,56.7,5.7,51.0
Sông Ba Hạ,64.0,0.0,0.0,0.0
Sông Hinh,50.92,50.92,0.0,50.92
A Vương,25.7,25.7,0.0,25.7
Sông Bung 2,8.16,8.16,0.0,8.16
Vĩnh Sơn A,1.62,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,67.15,92.7,5.7,87.0
Sông Ba Hạ,29.0,0.0,0.0,0.0
Sông Hinh,36.03,36.03,0.0,36.03
A Vương,13.09,34.1,0.0,34.1
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,9.042699335548173,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
Sông Tranh 2,33.8,59.35,5.7,53.65
Sông Ba Hạ,17.0,272.0,0.0,272.0
Sông Hinh,31.33,31.33,0.0,31.33
A Vương,14.89,35.9,0.0,35.9
Sông Bung 2,3.23,23.19,0.0,23.19
Vĩnh Sơn A,9.042699335548173,13.2,0.0,13.2
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,1.3,0.0,0.0,0.0
